Gender,Height (cm),Weight (Kg),Age (Year),"Index : 0 - Extremely Weak, 1 - Weak, 2 - Normal, 3 - Overweight, 4 - Obesity, 5 - Extreme Obesity",Calories Burned (kcal),Carbohydrate (g),Fiber (g),Protein (g),Vitamin A (IU),Vitamin C (mg),Vitamin D (IU),Vitamin E (mg),Vitamin K (mcg),Calcium (mg),Iron (mg),Magnesium (mg),Phosphorus (mg)
Female,185,110,55,4,2153,130,21,88,2333,75,400,15,90,1200,8,320,700
Female,185,110,56,4,2147,130,21,88,2333,75,400,15,90,1200,8,320,700
Female,185,110,57,4,2142,130,21,88,2333,75,400,15,90,1200,8,320,700
Female,185,110,58,4,2136,130,21,88,2333,75,400,15,90,1200,8,320,700
Female,185,110,59,4,2131,130,21,88,2333,75,400,15,90,1200,8,320,700
Female,185,110,60,4,2125,130,21,88,2333,75,400,15,90,1200,8,320,700
Female,185,110,61,4,2119,130,21,88,2333,75,400,15,90,1200,8,320,700
Female,185,110,62,4,2114,130,21,88,2333,75,400,15,90,1200,8,320,700
Female,185,110,63,4,2108,130,21,88,2333,75,400,15,90,1200,8,320,700
Female,185,110,64,4,2102,130,21,88,2333,75,400,15,90,1200,8,320,700
Female,185,110,65,4,2097,130,21,88,2333,75,400,15,90,1200,8,320,700
Female,185,110,66,4,2091,130,21,88,2333,75,400,15,90,1200,8,320,700
Female,185,110,67,4,2085,130,21,88,2333,75,400,15,90,1200,8,320,700
Female,185,110,68,4,2080,130,21,88,2333,75,400,15,90,1200,8,320,700
Female,185,110,69,4,2074,130,21,88,2333,75,400,15,90,1200,8,320,700
Female,185,110,70,4,2069,130,21,88,2333,75,600,15,90,1200,8,320,700
Male,195,104,12,3,2859,130,26,83,2000,45,200,11,60,1300,8,240,1250
Male,195,104,13,3,2851,130,26,83,2000,45,200,11,60,1300,8,240,1250
Male,195,104,14,3,2843,130,38,83,3000,75,200,15,75,1300,11,410,1250
Male,195,104,15,3,2835,130,38,83,3000,75,200,15,75,1300,11,410,1250
Male,195,104,16,3,2826,130,38,83,3000,75,200,15,75,1300,11,410,1250
Male,195,104,17,3,2818,130,38,83,3000,75,200,15,75,1300,11,410,1250
Male,195,104,18,3,2810,130,38,83,3000,75,200,15,75,1300,11,410,1250
Male,195,104,19,3,2802,130,38,83,3000,90,200,15,120,1000,8,400,700
Male,195,104,20,3,2794,130,38,83,3000,90,200,15,120,1000,8,400,700
Male,195,104,21,3,2786,130,38,83,3000,90,200,15,120,1000,8,400,700
Male,195,104,22,3,2778,130,38,83,3000,90,200,15,120,1000,8,400,700
Male,195,104,23,3,2770,130,38,83,3000,90,200,15,120,1000,8,400,700
Male,195,104,24,3,2762,130,38,83,3000,90,200,15,120,1000,8,400,700
Male,195,104,25,3,2753,130,38,83,3000,90,200,15,120,1000,8,400,700
Male,195,104,26,3,2745,130,38,83,3000,90,200,15,120,1000,8,400,700
Male,195,104,27,3,2737,130,38,83,3000,90,200,15,120,1000,8,400,700
Male,195,104,28,3,2729,130,38,83,3000,90,200,15,120,1000,8,400,700
Male,195,104,29,3,2721,130,38,83,3000,90,200,15,120,1000,8,400,700
Male,195,104,30,3,2713,130,38,83,3000,90,200,15,120,1000,8,400,700
Male,195,104,31,3,2705,130,38,83,3000,90,200,15,120,1000,8,420,700
Male,195,104,32,3,2697,130,38,83,3000,90,200,15,120,1000,8,420,700
Male,195,104,33,3,2689,130,38,83,3000,90,200,15,120,1000,8,420,700
Male,195,104,34,3,2680,130,38,83,3000,90,200,15,120,1000,8,420,700
Male,195,104,35,3,2672,130,38,83,3000,90,200,15,120,1000,8,420,700
Male,195,104,36,3,2664,130,38,83,3000,90,200,15,120,1000,8,420,700
Male,195,104,37,3,2656,130,38,83,3000,90,200,15,120,1000,8,420,700
Male,195,104,38,3,2648,130,38,83,3000,90,200,15,120,1000,8,420,700
Male,195,104,39,3,2640,130,38,83,3000,90,200,15,120,1000,8,420,700
Male,195,104,40,3,2632,130,38,83,3000,90,200,15,120,1000,8,420,700
Male,195,104,41,3,2624,130,38,83,3000,90,200,15,120,1000,8,420,700
Male,195,104,42,3,2616,130,38,83,3000,90,200,15,120,1000,8,420,700
Male,195,104,43,3,2607,130,38,83,3000,90,200,15,120,1000,8,420,700
Male,195,104,44,3,2599,130,38,83,3000,90,200,15,120,1000,8,420,700
Male,195,104,45,3,2591,130,38,83,3000,90,200,15,120,1000,8,420,700
Male,195,104,46,3,2583,130,38,83,3000,90,200,15,120,1000,8,420,700
Male,195,104,47,3,2575,130,38,83,3000,90,200,15,120,1000,8,420,700
Male,195,104,48,3,2567,130,38,83,3000,90,200,15,120,1000,8,420,700
Male,195,104,49,3,2559,130,38,83,3000,90,200,15,120,1000,8,420,700
Male,195,104,50,3,2551,130,38,83,3000,90,200,15,120,1000,8,420,700
Male,195,104,51,3,2543,130,30,83,3000,90,400,15,120,1200,8,420,700
Male,195,104,52,3,2534,130,30,83,3000,90,400,15,120,1200,8,420,700
Male,195,104,53,3,2526,130,30,83,3000,90,400,15,120,1200,8,420,700
Male,195,104,54,3,2518,130,30,83,3000,90,400,15,120,1200,8,420,700
Male,195,104,55,3,2510,130,30,83,3000,90,400,15,120,1200,8,420,700
Male,195,104,56,3,2502,130,30,83,3000,90,400,15,120,1200,8,420,700
Male,195,104,57,3,2494,130,30,83,3000,90,400,15,120,1200,8,420,700
Male,195,104,58,3,2486,130,30,83,3000,90,400,15,120,1200,8,420,700
Male,195,104,59,3,2478,130,30,83,3000,90,400,15,120,1200,8,420,700
Male,195,104,60,3,2470,130,30,83,3000,90,400,15,120,1200,8,420,700
Male,195,104,61,3,2461,130,30,83,3000,90,400,15,120,1200,8,420,700
Male,195,104,62,3,2453,130,30,83,3000,90,400,15,120,1200,8,420,700
Male,195,104,63,3,2445,130,30,83,3000,90,400,15,120,1200,8,420,700
Male,195,104,64,3,2437,130,30,83,3000,90,400,15,120,1200,8,420,700
Male,195,104,65,3,2429,130,30,83,3000,90,400,15,120,1200,8,420,700
Male,195,104,66,3,2421,130,30,83,3000,90,400,15,120,1200,8,420,700
Male,195,104,67,3,2413,130,30,83,3000,90,400,15,120,1200,8,420,700
Male,195,104,68,3,2405,130,30,83,3000,90,400,15,120,1200,8,420,700
Male,195,104,69,3,2397,130,30,83,3000,90,400,15,120,1200,8,420,700
Male,195,104,70,3,2388,130,30,83,3000,90,600,15,120,1200,8,420,700
Female,195,104,12,3,2349,130,31,83,2000,45,200,11,60,1300,8,240,1250
Female,195,104,13,3,2343,130,31,83,2000,45,200,11,60,1300,8,240,1250
Female,195,104,14,3,2338,130,26,83,2333,65,200,15,75,1300,15,360,1250
Female,195,104,15,3,2332,130,26,83,2333,65,200,15,75,1300,15,360,1250
Female,195,104,16,3,2326,130,26,83,2333,65,200,15,75,1300,15,360,1250
Female,195,104,17,3,2321,130,26,83,2333,65,200,15,75,1300,15,360,1250
Female,195,104,18,3,2315,130,26,83,2333,65,200,15,75,1300,15,360,1250
Female,195,104,19,3,2309,130,25,83,2333,75,200,15,90,1000,18,310,700
Female,195,104,20,3,2304,130,25,83,2333,75,200,15,90,1000,18,310,700
Female,195,104,21,3,2298,130,25,83,2333,75,200,15,90,1000,18,310,700
Female,195,104,22,3,2292,130,25,83,2333,75,200,15,90,1000,18,310,700
Female,195,104,23,3,2287,130,25,83,2333,75,200,15,90,1000,18,310,700
Female,195,104,24,3,2281,130,25,83,2333,75,200,15,90,1000,18,310,700
Female,195,104,25,3,2275,130,25,83,2333,75,200,15,90,1000,18,310,700
Female,195,104,26,3,2270,130,25,83,2333,75,200,15,90,1000,18,310,700
Female,195,104,27,3,2264,130,25,83,2333,75,200,15,90,1000,18,310,700
Female,195,104,28,3,2259,130,25,83,2333,75,200,15,90,1000,18,310,700
Female,195,104,29,3,2253,130,25,83,2333,75,200,15,90,1000,18,310,700
Female,195,104,30,3,2247,130,25,83,2333,75,200,15,90,1000,18,310,700
Female,195,104,31,3,2242,130,25,83,2333,75,200,15,90,1000,18,320,700
Female,195,104,32,3,2236,130,25,83,2333,75,200,15,90,1000,18,320,700
Female,195,104,33,3,2230,130,25,83,2333,75,200,15,90,1000,18,320,700
Female,195,104,34,3,2225,130,25,83,2333,75,200,15,90,1000,18,320,700
Female,195,104,35,3,2219,130,25,83,2333,75,200,15,90,1000,18,320,700
Female,195,104,36,3,2213,130,25,83,2333,75,200,15,90,1000,18,320,700
Female,195,104,37,3,2208,130,25,83,2333,75,200,15,90,1000,18,320,700
Female,195,104,38,3,2202,130,25,83,2333,75,200,15,90,1000,18,320,700
Female,195,104,39,3,2197,130,25,83,2333,75,200,15,90,1000,18,320,700
Female,195,104,40,3,2191,130,25,83,2333,75,200,15,90,1000,18,320,700
Female,195,104,41,3,2185,130,25,83,2333,75,200,15,90,1000,18,320,700
Female,195,104,42,3,2180,130,25,83,2333,75,200,15,90,1000,18,320,700
Female,195,104,43,3,2174,130,25,83,2333,75,200,15,90,1000,18,320,700
Female,195,104,44,3,2168,130,25,83,2333,75,200,15,90,1000,18,320,700
Female,195,104,45,3,2163,130,25,83,2333,75,200,15,90,1000,18,320,700
Female,195,104,46,3,2157,130,25,83,2333,75,200,15,90,1000,18,320,700
Female,195,104,47,3,2151,130,25,83,2333,75,200,15,90,1000,18,320,700
Female,195,104,48,3,2146,130,25,83,2333,75,200,15,90,1000,18,320,700
Female,195,104,49,3,2140,130,25,83,2333,75,200,15,90,1000,18,320,700
Female,195,104,50,3,2134,130,25,83,2333,75,200,15,90,1000,18,320,700
Female,195,104,51,3,2129,130,21,83,2333,75,400,15,90,1200,8,320,700
Female,195,104,52,3,2123,130,21,83,2333,75,400,15,90,1200,8,320,700
Female,195,104,53,3,2118,130,21,83,2333,75,400,15,90,1200,8,320,700
Female,195,104,54,3,2112,130,21,83,2333,75,400,15,90,1200,8,320,700
Female,195,104,55,3,2106,130,21,83,2333,75,400,15,90,1200,8,320,700
Female,195,104,56,3,2101,130,21,83,2333,75,400,15,90,1200,8,320,700
Female,195,104,57,3,2095,130,21,83,2333,75,400,15,90,1200,8,320,700
Female,195,104,58,3,2089,130,21,83,2333,75,400,15,90,1200,8,320,700
Female,195,104,59,3,2084,130,21,83,2333,75,400,15,90,1200,8,320,700
Female,195,104,60,3,2078,130,21,83,2333,75,400,15,90,1200,8,320,700
Female,195,104,61,3,2072,130,21,83,2333,75,400,15,90,1200,8,320,700
Female,195,104,62,3,2067,130,21,83,2333,75,400,15,90,1200,8,320,700
Female,195,104,63,3,2061,130,21,83,2333,75,400,15,90,1200,8,320,700
Female,195,104,64,3,2056,130,21,83,2333,75,400,15,90,1200,8,320,700
Female,195,104,65,3,2050,130,21,83,2333,75,400,15,90,1200,8,320,700
Female,195,104,66,3,2044,130,21,83,2333,75,400,15,90,1200,8,320,700
Female,195,104,67,3,2039,130,21,83,2333,75,400,15,90,1200,8,320,700
Female,195,104,68,3,2033,130,21,83,2333,75,400,15,90,1200,8,320,700
Female,195,104,69,3,2027,130,21,83,2333,75,400,15,90,1200,8,320,700
Female,195,104,70,3,2022,130,21,83,2333,75,600,15,90,1200,8,320,700
Male,149,61,12,3,1877,130,26,49,2000,45,200,11,60,1300,8,240,1250
Male,149,61,13,3,1869,130,26,49,2000,45,200,11,60,1300,8,240,1250
Male,149,61,14,3,1861,130,38,49,3000,75,200,15,75,1300,11,410,1250
Male,149,61,15,3,1853,130,38,49,3000,75,200,15,75,1300,11,410,1250
Male,149,61,16,3,1845,130,38,49,3000,75,200,15,75,1300,11,410,1250
Male,149,61,17,3,1837,130,38,49,3000,75,200,15,75,1300,11,410,1250
Male,149,61,18,3,1829,130,38,49,3000,75,200,15,75,1300,11,410,1250
Male,149,61,19,3,1820,130,38,49,3000,90,200,15,120,1000,8,400,700
Male,149,61,20,3,1812,130,38,49,3000,90,200,15,120,1000,8,400,700
Male,149,61,21,3,1804,130,38,49,3000,90,200,15,120,1000,8,400,700
Male,149,61,22,3,1796,130,38,49,3000,90,200,15,120,1000,8,400,700
Male,149,61,23,3,1788,130,38,49,3000,90,200,15,120,1000,8,400,700
Male,149,61,24,3,1780,130,38,49,3000,90,200,15,120,1000,8,400,700
Male,149,61,25,3,1772,130,38,49,3000,90,200,15,120,1000,8,400,700
Male,149,61,26,3,1764,130,38,49,3000,90,200,15,120,1000,8,400,700
Male,149,61,27,3,1756,130,38,49,3000,90,200,15,120,1000,8,400,700
Male,149,61,28,3,1747,130,38,49,3000,90,200,15,120,1000,8,400,700
Male,149,61,29,3,1739,130,38,49,3000,90,200,15,120,1000,8,400,700
Male,149,61,30,3,1731,130,38,49,3000,90,200,15,120,1000,8,400,700
Male,149,61,31,3,1723,130,38,49,3000,90,200,15,120,1000,8,420,700
Male,149,61,32,3,1715,130,38,49,3000,90,200,15,120,1000,8,420,700
Male,149,61,33,3,1707,130,38,49,3000,90,200,15,120,1000,8,420,700
Male,149,61,34,3,1699,130,38,49,3000,90,200,15,120,1000,8,420,700
Male,149,61,35,3,1691,130,38,49,3000,90,200,15,120,1000,8,420,700
Male,149,61,36,3,1683,130,38,49,3000,90,200,15,120,1000,8,420,700
Male,149,61,37,3,1674,130,38,49,3000,90,200,15,120,1000,8,420,700
Male,149,61,38,3,1666,130,38,49,3000,90,200,15,120,1000,8,420,700
Male,149,61,39,3,1658,130,38,49,3000,90,200,15,120,1000,8,420,700
Male,149,61,40,3,1650,130,38,49,3000,90,200,15,120,1000,8,420,700
Male,149,61,41,3,1642,130,38,49,3000,90,200,15,120,1000,8,420,700
Male,149,61,42,3,1634,130,38,49,3000,90,200,15,120,1000,8,420,700
Male,149,61,43,3,1626,130,38,49,3000,90,200,15,120,1000,8,420,700
Male,149,61,44,3,1618,130,38,49,3000,90,200,15,120,1000,8,420,700
Male,149,61,45,3,1610,130,38,49,3000,90,200,15,120,1000,8,420,700
Male,149,61,46,3,1601,130,38,49,3000,90,200,15,120,1000,8,420,700
Male,149,61,47,3,1593,130,38,49,3000,90,200,15,120,1000,8,420,700
Male,149,61,48,3,1585,130,38,49,3000,90,200,15,120,1000,8,420,700
Male,149,61,49,3,1577,130,38,49,3000,90,200,15,120,1000,8,420,700
Male,149,61,50,3,1569,130,38,49,3000,90,200,15,120,1000,8,420,700
Male,149,61,51,3,1561,130,30,49,3000,90,400,15,120,1200,8,420,700
Male,149,61,52,3,1553,130,30,49,3000,90,400,15,120,1200,8,420,700
Male,149,61,53,3,1545,130,30,49,3000,90,400,15,120,1200,8,420,700
Male,149,61,54,3,1537,130,30,49,3000,90,400,15,120,1200,8,420,700
Male,149,61,55,3,1528,130,30,49,3000,90,400,15,120,1200,8,420,700
Male,149,61,56,3,1520,130,30,49,3000,90,400,15,120,1200,8,420,700
Male,149,61,57,3,1512,130,30,49,3000,90,400,15,120,1200,8,420,700
Male,149,61,58,3,1504,130,30,49,3000,90,400,15,120,1200,8,420,700
Male,149,61,59,3,1496,130,30,49,3000,90,400,15,120,1200,8,420,700
Male,149,61,60,3,1488,130,30,49,3000,90,400,15,120,1200,8,420,700
Male,149,61,61,3,1480,130,30,49,3000,90,400,15,120,1200,8,420,700
Male,149,61,62,3,1472,130,30,49,3000,90,400,15,120,1200,8,420,700
Male,149,61,63,3,1464,130,30,49,3000,90,400,15,120,1200,8,420,700
Male,149,61,64,3,1455,130,30,49,3000,90,400,15,120,1200,8,420,700
Male,149,61,65,3,1447,130,30,49,3000,90,400,15,120,1200,8,420,700
Male,149,61,66,3,1439,130,30,49,3000,90,400,15,120,1200,8,420,700
Male,149,61,67,3,1431,130,30,49,3000,90,400,15,120,1200,8,420,700
Male,149,61,68,3,1423,130,30,49,3000,90,400,15,120,1200,8,420,700
Male,149,61,69,3,1415,130,30,49,3000,90,400,15,120,1200,8,420,700
Male,149,61,70,3,1407,130,30,49,3000,90,600,15,120,1200,8,420,700
Female,149,61,12,3,1752,130,31,49,2000,45,200,11,60,1300,8,240,1250
Female,149,61,13,3,1746,130,31,49,2000,45,200,11,60,1300,8,240,1250
Female,149,61,14,3,1740,130,26,49,2333,65,200,15,75,1300,15,360,1250
Female,149,61,15,3,1735,130,26,49,2333,65,200,15,75,1300,15,360,1250
Female,149,61,16,3,1729,130,26,49,2333,65,200,15,75,1300,15,360,1250
Female,149,61,17,3,1723,130,26,49,2333,65,200,15,75,1300,15,360,1250
Female,149,61,18,3,1718,130,26,49,2333,65,200,15,75,1300,15,360,1250
Female,149,61,19,3,1712,130,25,49,2333,75,200,15,90,1000,18,310,700
Female,149,61,20,3,1707,130,25,49,2333,75,200,15,90,1000,18,310,700
Female,149,61,21,3,1701,130,25,49,2333,75,200,15,90,1000,18,310,700
Female,149,61,22,3,1695,130,25,49,2333,75,200,15,90,1000,18,310,700
Female,149,61,23,3,1690,130,25,49,2333,75,200,15,90,1000,18,310,700
Female,149,61,24,3,1684,130,25,49,2333,75,200,15,90,1000,18,310,700
Female,149,61,25,3,1678,130,25,49,2333,75,200,15,90,1000,18,310,700
Female,149,61,26,3,1673,130,25,49,2333,75,200,15,90,1000,18,310,700
Female,149,61,27,3,1667,130,25,49,2333,75,200,15,90,1000,18,310,700
Female,149,61,28,3,1661,130,25,49,2333,75,200,15,90,1000,18,310,700
Female,149,61,29,3,1656,130,25,49,2333,75,200,15,90,1000,18,310,700
Female,149,61,30,3,1650,130,25,49,2333,75,200,15,90,1000,18,310,700
Female,149,61,31,3,1644,130,25,49,2333,75,200,15,90,1000,18,320,700
Female,149,61,32,3,1639,130,25,49,2333,75,200,15,90,1000,18,320,700
Female,149,61,33,3,1633,130,25,49,2333,75,200,15,90,1000,18,320,700
Female,149,61,34,3,1628,130,25,49,2333,75,200,15,90,1000,18,320,700
Female,149,61,35,3,1622,130,25,49,2333,75,200,15,90,1000,18,320,700
Female,149,61,36,3,1616,130,25,49,2333,75,200,15,90,1000,18,320,700
Female,149,61,37,3,1611,130,25,49,2333,75,200,15,90,1000,18,320,700
Female,149,61,38,3,1605,130,25,49,2333,75,200,15,90,1000,18,320,700
Female,149,61,39,3,1599,130,25,49,2333,75,200,15,90,1000,18,320,700
Female,149,61,40,3,1594,130,25,49,2333,75,200,15,90,1000,18,320,700
Female,149,61,41,3,1588,130,25,49,2333,75,200,15,90,1000,18,320,700
Female,149,61,42,3,1582,130,25,49,2333,75,200,15,90,1000,18,320,700
Female,149,61,43,3,1577,130,25,49,2333,75,200,15,90,1000,18,320,700
Female,149,61,44,3,1571,130,25,49,2333,75,200,15,90,1000,18,320,700
Female,149,61,45,3,1566,130,25,49,2333,75,200,15,90,1000,18,320,700
Female,149,61,46,3,1560,130,25,49,2333,75,200,15,90,1000,18,320,700
Female,149,61,47,3,1554,130,25,49,2333,75,200,15,90,1000,18,320,700
Female,149,61,48,3,1549,130,25,49,2333,75,200,15,90,1000,18,320,700
Female,149,61,49,3,1543,130,25,49,2333,75,200,15,90,1000,18,320,700
Female,149,61,50,3,1537,130,25,49,2333,75,200,15,90,1000,18,320,700
Female,149,61,51,3,1532,130,21,49,2333,75,400,15,90,1200,8,320,700
Female,149,61,52,3,1526,130,21,49,2333,75,400,15,90,1200,8,320,700
Female,149,61,53,3,1520,130,21,49,2333,75,400,15,90,1200,8,320,700
Female,149,61,54,3,1515,130,21,49,2333,75,400,15,90,1200,8,320,700
Female,149,61,55,3,1509,130,21,49,2333,75,400,15,90,1200,8,320,700
Female,149,61,56,3,1503,130,21,49,2333,75,400,15,90,1200,8,320,700
Female,149,61,57,3,1498,130,21,49,2333,75,400,15,90,1200,8,320,700
Female,149,61,58,3,1492,130,21,49,2333,75,400,15,90,1200,8,320,700
Female,149,61,59,3,1487,130,21,49,2333,75,400,15,90,1200,8,320,700
Female,149,61,60,3,1481,130,21,49,2333,75,400,15,90,1200,8,320,700
Female,149,61,61,3,1475,130,21,49,2333,75,400,15,90,1200,8,320,700
Female,149,61,62,3,1470,130,21,49,2333,75,400,15,90,1200,8,320,700
Female,149,61,63,3,1464,130,21,49,2333,75,400,15,90,1200,8,320,700
Female,149,61,64,3,1458,130,21,49,2333,75,400,15,90,1200,8,320,700
Female,149,61,65,3,1453,130,21,49,2333,75,400,15,90,1200,8,320,700
Female,149,61,66,3,1447,130,21,49,2333,75,400,15,90,1200,8,320,700
Female,149,61,67,3,1441,130,21,49,2333,75,400,15,90,1200,8,320,700
Female,149,61,68,3,1436,130,21,49,2333,75,400,15,90,1200,8,320,700
Female,149,61,69,3,1430,130,21,49,2333,75,400,15,90,1200,8,320,700
Female,149,61,70,3,1425,130,21,49,2333,75,600,15,90,1200,8,320,700
Male,189,104,12,3,2823,130,26,83,2000,45,200,11,60,1300,8,240,1250
Male,189,104,13,3,2815,130,26,83,2000,45,200,11,60,1300,8,240,1250
Male,189,104,14,3,2807,130,38,83,3000,75,200,15,75,1300,11,410,1250
Male,189,104,15,3,2799,130,38,83,3000,75,200,15,75,1300,11,410,1250
Male,189,104,16,3,2790,130,38,83,3000,75,200,15,75,1300,11,410,1250
Male,189,104,17,3,2782,130,38,83,3000,75,200,15,75,1300,11,410,1250
Male,189,104,18,3,2774,130,38,83,3000,75,200,15,75,1300,11,410,1250
Male,189,104,19,3,2766,130,38,83,3000,90,200,15,120,1000,8,400,700
Male,189,104,20,3,2758,130,38,83,3000,90,200,15,120,1000,8,400,700
Male,189,104,21,3,2750,130,38,83,3000,90,200,15,120,1000,8,400,700
Male,189,104,22,3,2742,130,38,83,3000,90,200,15,120,1000,8,400,700
Male,189,104,23,3,2734,130,38,83,3000,90,200,15,120,1000,8,400,700
Male,189,104,24,3,2726,130,38,83,3000,90,200,15,120,1000,8,400,700
Male,189,104,25,3,2717,130,38,83,3000,90,200,15,120,1000,8,400,700
Male,189,104,26,3,2709,130,38,83,3000,90,200,15,120,1000,8,400,700
Male,189,104,27,3,2701,130,38,83,3000,90,200,15,120,1000,8,400,700
Male,189,104,28,3,2693,130,38,83,3000,90,200,15,120,1000,8,400,700
Male,189,104,29,3,2685,130,38,83,3000,90,200,15,120,1000,8,400,700
Male,189,104,30,3,2677,130,38,83,3000,90,200,15,120,1000,8,400,700
Male,189,104,31,3,2669,130,38,83,3000,90,200,15,120,1000,8,420,700
Male,189,104,32,3,2661,130,38,83,3000,90,200,15,120,1000,8,420,700
Male,189,104,33,3,2653,130,38,83,3000,90,200,15,120,1000,8,420,700
Male,189,104,34,3,2644,130,38,83,3000,90,200,15,120,1000,8,420,700
Male,189,104,35,3,2636,130,38,83,3000,90,200,15,120,1000,8,420,700
Male,189,104,36,3,2628,130,38,83,3000,90,200,15,120,1000,8,420,700
Male,189,104,37,3,2620,130,38,83,3000,90,200,15,120,1000,8,420,700
Male,189,104,38,3,2612,130,38,83,3000,90,200,15,120,1000,8,420,700
Male,189,104,39,3,2604,130,38,83,3000,90,200,15,120,1000,8,420,700
Male,189,104,40,3,2596,130,38,83,3000,90,200,15,120,1000,8,420,700
Male,189,104,41,3,2588,130,38,83,3000,90,200,15,120,1000,8,420,700
Male,189,104,42,3,2579,130,38,83,3000,90,200,15,120,1000,8,420,700
Male,189,104,43,3,2571,130,38,83,3000,90,200,15,120,1000,8,420,700
Male,189,104,44,3,2563,130,38,83,3000,90,200,15,120,1000,8,420,700
Male,189,104,45,3,2555,130,38,83,3000,90,200,15,120,1000,8,420,700
Male,189,104,46,3,2547,130,38,83,3000,90,200,15,120,1000,8,420,700
Male,189,104,47,3,2539,130,38,83,3000,90,200,15,120,1000,8,420,700
Male,189,104,48,3,2531,130,38,83,3000,90,200,15,120,1000,8,420,700
Male,189,104,49,3,2523,130,38,83,3000,90,200,15,120,1000,8,420,700
Male,189,104,50,3,2515,130,38,83,3000,90,200,15,120,1000,8,420,700
Male,189,104,51,3,2506,130,30,83,3000,90,400,15,120,1200,8,420,700
Male,189,104,52,3,2498,130,30,83,3000,90,400,15,120,1200,8,420,700
Male,189,104,53,3,2490,130,30,83,3000,90,400,15,120,1200,8,420,700
Male,189,104,54,3,2482,130,30,83,3000,90,400,15,120,1200,8,420,700
Male,189,104,55,3,2474,130,30,83,3000,90,400,15,120,1200,8,420,700
Male,189,104,56,3,2466,130,30,83,3000,90,400,15,120,1200,8,420,700
Male,189,104,57,3,2458,130,30,83,3000,90,400,15,120,1200,8,420,700
Male,189,104,58,3,2450,130,30,83,3000,90,400,15,120,1200,8,420,700
Male,189,104,59,3,2442,130,30,83,3000,90,400,15,120,1200,8,420,700
Male,189,104,60,3,2433,130,30,83,3000,90,400,15,120,1200,8,420,700
Male,189,104,61,3,2425,130,30,83,3000,90,400,15,120,1200,8,420,700
Male,189,104,62,3,2417,130,30,83,3000,90,400,15,120,1200,8,420,700
Male,189,104,63,3,2409,130,30,83,3000,90,400,15,120,1200,8,420,700
Male,189,104,64,3,2401,130,30,83,3000,90,400,15,120,1200,8,420,700
Male,189,104,65,3,2393,130,30,83,3000,90,400,15,120,1200,8,420,700
Male,189,104,66,3,2385,130,30,83,3000,90,400,15,120,1200,8,420,700
Male,189,104,67,3,2377,130,30,83,3000,90,400,15,120,1200,8,420,700
Male,189,104,68,3,2369,130,30,83,3000,90,400,15,120,1200,8,420,700
Male,189,104,69,3,2360,130,30,83,3000,90,400,15,120,1200,8,420,700
Male,189,104,70,3,2352,130,30,83,3000,90,600,15,120,1200,8,420,700
Female,189,104,12,3,2335,130,31,83,2000,45,200,11,60,1300,8,240,1250
Female,189,104,13,3,2330,130,31,83,2000,45,200,11,60,1300,8,240,1250
Female,189,104,14,3,2324,130,26,83,2333,65,200,15,75,1300,15,360,1250
Female,189,104,15,3,2319,130,26,83,2333,65,200,15,75,1300,15,360,1250
Female,189,104,16,3,2313,130,26,83,2333,65,200,15,75,1300,15,360,1250
